location_type,parent_station,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
0,,10000,10000,"Albany Hwy After Armadale Rd","",-32.14796,116.020217222222
0,,10001,10001,"Albany Hwy After Frys L","",-32.144985,116.018336666667
0,,10002,10002,"Albany Hwy After Clarence Rd","",-32.1420722222222,116.017182777778
0,,10003,10003,"Albany Hwy After Rogers L","",-32.1391138888889,116.017382222222
0,,10004,10004,"Albany Hwy After Galliers Av","",-32.1365533333333,116.017569444444
0,,10005,10005,"Albany Hwy Armadale Kelmscott Hospital","Armadale Kelmscott Hospital",-32.1335855555556,116.017747777778
0,,10006,10006,"Albany Hwy After Lilian Av","",-32.1304322222222,116.018038333333
0,,10007,10007,"Albany Hwy After Valentine Rd","",-32.1278288888889,116.018282222222
0,,10008,10008,"Albany Hwy After Foster Rd","",-32.1236033333333,116.01788
0,,10009,10009,"Albany Hwy After Church St","",-32.1190116666667,116.016992222222
0,,10010,10010,"Albany Hwy After Davis Rd","Albany Hwy / Denny Av",-32.11655,116.015872777778
0,,10011,10011,"Albany Hwy - Kelmscott Stargate Shopping Ctr","Albany Hwy / Streich Av",-32.1133122222222,116.014078888889
0,,10012,10012,"Albany Hwy After Page Rd","",-32.1101022222222,116.012855555556
0,,10013,10013,"Albany Hwy After Turner Pl","",-32.1082388888889,116.012628333333
0,,10014,10014,"Albany Hwy Before Centre Rd","",-32.1056944444444,116.012303888889
0,,10015,10015,"Albany Hwy After Centre Rd","",-32.1023033333333,116.012042777778
0,,10016,10016,"Albany Hwy Before Lake Rd","",-32.0988111111111,116.012603888889
0,,10017,10017,"Albany Hwy After Lake Rd","",-32.0952972222222,116.013173333333
0,,10018,10018,"Albany Hwy Before Tonkin Hwy","",-32.0909311111111,116.012618333333
0,,10019,10019,"Albany Hwy After Tonkin Hwy","",-32.0873783333333,116.011873888889
0,,10020,10020,"Albany Hwy After Manning Av","",-32.0846855555556,116.011310555556
0,,10021,10021,"Albany Hwy After Ferres Dr","",-32.080925,116.010305
0,,10022,10022,"Albany Hwy After Verna St","",-32.0779016666667,116.008191111111
0,,10023,10023,"Albany Hwy Before Clara St","",-32.0762783333333,116.006856666667
0,,10024,10024,"Albany Hwy After Gerald St","",-32.0736627777778,116.004297777778
0,,10025,10025,"Albany Hwy After Dorothy St","Albany Hwy / Dorothy St",-32.0716177777778,116.001783333333
0,,10026,10026,"Albany Hwy After Main St","",-32.069425,115.999552777778
0,,10027,10027,"Albany Hwy After Gosnells Rd","",-32.0621955555556,115.997727777778
0,,10028,10028,"Albany Hwy Before Pitchford Av","",-32.0610683333333,115.996467777778
0,,10029,10029,"Albany Hwy After Helm St","",-32.0586716666667,115.993498333333
0,,10030,10030,"Albany Hwy Before The Crescent","",-32.0574455555556,115.991761666667
0,,10031,10031,"Albany Hwy After River Av","",-32.0554161111111,115.988975555556
0,,10032,10032,"Albany Hwy Before Dalziell St","",-32.054,115.987342222222
0,,10033,10033,"Albany Hwy Before Olga Rd","",-32.0515011111111,115.9845
0,,10034,10034,"Albany Hwy After The Strand","Albany Hwy / Olga Rd",-32.0506866666667,115.982877777778
0,,10035,10035,"Albany Hwy After Herbert St","",-32.0491155555556,115.978854444444
0,,10036,10036,"Albany Hwy After Kenwick Link","",-32.0457983333333,115.974556111111
0,,10037,10037,"Albany Hwy After Ozich Ct","",-32.0441022222222,115.973488333333
0,,10038,10038,"Albany Hwy Before Liddelow St","",-32.0418538888889,115.971962777778
0,,10039,10039,"Albany Hwy After Cooper Av","",-32.0390927777778,115.970135
0,,10040,10040,"Albany Hwy After Royal St","Albany Hwy / Royal St",-32.0360005555556,115.967953333333
0,,10041,10041,"Albany Hwy After Roe Hwy","",-32.0318238888889,115.963947222222
0,,10042,10042,"Albany Hwy After Harris St","",-32.0287455555556,115.958178888889
0,,10043,10043,"Albany Hwy After Beckenham St","",-32.0281922222222,115.953974444444
0,,10044,10044,"Albany Hwy After Clapham St","",-32.0278288888889,115.951545555556
0,,10045,10045,"Albany Hwy Before Highbury Cr","",-32.0273583333333,115.947556111111
0,,10047,10047,"Albany Hwy After Nicholson Rd","",-32.0263983333333,115.943244444444
0,,10048,10048,"Albany Hwy Before River Rd","",-32.0253188888889,115.941608333333
0,,10049,10049,"Albany Hwy After Liege St","",-32.0221288888889,115.938124444444
0,,10050,10050,"Albany Hwy - Carousel Shopping Ctr","Carousel Shop Ctr / Albany Hwy",-32.0192283333333,115.935608888889
0,,10051,10051,"Albany Hwy Before Mason St","",-32.017205,115.932971666667
0,,10052,10052,"Albany Hwy After Wharf St","",-32.0161905555556,115.930347222222
0,,10053,10053,"Albany Hwy After Manning Rd","",-32.0125088888889,115.927001666667
0,,10054,10054,"Albany Hwy After Hamilton St","",-32.0106416666667,115.925662222222
0,,10055,10055,"Albany Hwy After Burton St","",-32.0088083333333,115.92436
0,,10056,10056,"Albany Hwy After Leach Hwy","",-32.0066016666667,115.922940555556
0,,10057,10057,"Albany Hwy After Bedford St","",-32.0037566666667,115.920595555556
0,,10058,10058,"Albany Hwy After Coolgardie St","",-32.000575,115.917826666667
0,,10059,10059,"Albany Hwy After Walpole St","",-31.998075,115.915752222222
0,,10060,10060,"Albany Hwy Before Boundary Rd","",-31.9967388888889,115.914806111111
0,,10061,10061,"Albany Hwy After Wyndham St","",-31.994985,115.913527222222
0,,10062,10062,"Shepperton Rd After Somerset St","Shepperton Rd / Somerset St",-31.9885988888889,115.910173888889
0,,10063,10063,"Shepperton Rd Before Dane St","",-31.9862355555556,115.908622777778
0,,10064,10064,"Shepperton Rd After Mint St","",-31.9819322222222,115.905741666667
0,,10065,10065,"Shepperton Rd Before Miller St","",-31.9791705555556,115.903933888889
0,,10066,10066,"Shepperton Rd After Gresham St","",-31.9764422222222,115.901425
0,,10067,10067,"Shepperton Rd After Axon Av","",-31.9745961111111,115.89972
0,,10068,10068,"Shepperton Rd Before Harper St","",-31.9727988888889,115.897860555556
0,,10069,10069,"Shepperton Rd Before Rushton St","",-31.9705511111111,115.895032222222
0,13,10070,10070,"Victoria Park Transfer Stn Stand E","Victoria Park Transfer Stn",-31.9682883333333,115.888946666667
0,,10071,10071,"Adelaide Tce Westend Causeway","Adelaide Tce / Westend Cway",-31.961735,115.877272777778
0,,10072,10072,"Adelaide Tce After Plain St","",-31.9605888888889,115.873946111111
0,,10073,10073,"Adelaide Tce After Bennett St","",-31.9594983333333,115.870643333333
0,,10074,10074,"Adelaide Tce After Hill St","",-31.9581227777778,115.866525
0,107,10075,10075,"St Georges Tce Stand M (after Victoria Av)","",-31.9573361111111,115.864253333333
0,107,10076,10076,"St Georges Tce Stand N (after Victoria Av)","",-31.9572755555556,115.864076111111
0,105,10078,10078,"St Georges Tce Stand O P (after Irwin St)","",-31.9566672222222,115.862210555556
0,105,10079,10079,"St Georges Tce Stand R S (after Irwin St)","",-31.956595,115.861977777778
0,103,10080,10080,"St Georges Tce Stand T (before Barrack St)","",-31.9562883333333,115.861029444444
0,103,10081,10081,"St Georges Tce Stand M (before Barrack St)","",-31.9561738888889,115.860740555556
0,,10082,10082,"St Georges Tce Stand N (before Barrack St)","",-31.9559727777778,115.860105
0,111,10083,10083,"St Georges Tce Stand O (after Barrack St)","",-31.9556016666667,115.858945
0,111,10084,10084,"St Georges Tce Stand P (after Barrack St)","",-31.9555033333333,115.858647777778
0,112,10085,10085,"St Georges Tce Stand R S (after Sherwood Ct)","",-31.9553305555556,115.858106666667
0,112,10086,10086,"St Georges Tce Stand T (after Sherwood Ct)","",-31.9552488888889,115.857861666667
0,112,10087,10087,"St Georges Tce Stand M (after Sherwood Ct)","",-31.955175,115.85764
0,,10088,10088,"St Georges Tce Stand Nop (before William St)","St Georges Tce / William St",-31.9549577777778,115.856980555556
0,116,10089,10089,"St Georges Tce Stand R (after William St)","St Georges Tce / Westralia Square",-31.954605,115.856060555556
0,116,10090,10090,"St Georges Tce Stand S (after William St)","St Georges Tce / Westralia Square",-31.9545377777778,115.855831111111
0,,10091,10091,"St Georges Tce After Mill St","",-31.9533872222222,115.852168888889
0,,10092,10092,"St Georges Tce After Mount St","",-31.9527338888889,115.850077777778
0,,10093,10093,"Malcolm St After Mitchell Fwy","",-31.9529855555556,115.847469444444
0,,10094,10094,"Kings Park Rd After Fraser Av","",-31.9537916666667,115.842963333333
0,,10095,10095,"Kings Park Rd Before Colin St","",-31.9529272222222,115.840472222222
0,,10096,10096,"Kings Park Rd Before Outram St","",-31.9522144444444,115.838299444444
0,,10097,10097,"Kings Park Rd Before Walker Av","",-31.951595,115.83639
0,,10098,10098,"Kings Park Rd Before Thomas St","Kings Park Rd / Thomas St",-31.9510166666667,115.834632222222
0,,10099,10099,"Bagot Rd Before Bedford Av","",-31.9505238888889,115.831543888889
0,,10100,10100,"Bagot Rd Before Townshend Rd","",-31.950505,115.828883333333
0,,10101,10101,"Bagot Rd Before Denis St","",-31.9504622222222,115.822296111111
0,,10102,10102,"Bagot Rd After Hensman Rd","",-31.9504288888889,115.819085555556
0,,10103,10103,"Bagot Rd After Douglas Av","",-31.9504155555556,115.817286111111
0,,10104,10104,"Bagot Rd After Railway Rd","",-31.9503027777778,115.816815555556
0,,10105,10105,"Bagot Rd Before Hensman Rd","",-31.9503483333333,115.818766111111
0,,10106,10106,"Bagot Rd Before Rowland St","Bagot Rd / Rokeby Rd",-31.9503438888889,115.822692222222
0,,10107,10107,"Bagot Rd Before Francis St","",-31.9504327777778,115.829065
0,,10108,10108,"Kings Park Rd After Thomas St","Kings Park Rd / Thomas St",-31.9507177777778,115.834458333333
0,,10109,10109,"Kings Park Rd After Walker Av","",-31.9513655555556,115.836407777778
0,,10110,10110,"Kings Park Rd Before Outram St","",-31.9518677777778,115.837857222222
0,,10111,10111,"Kings Park Rd Before Colin St","",-31.9525627777778,115.840016666667
0,,10112,10112,"Kings Park Rd Before Havelock St","",-31.9532455555556,115.842155555556
0,,10113,10113,"Kings Park Rd After Havelock St","Dumas House",-31.9535655555556,115.843187777778
0,,10114,10114,"Malcolm St Before Mitchell Fwy","",-31.9527733333333,115.847568333333
0,,10115,10115,"St Georges Tce After Elder St","",-31.9524983333333,115.849992777778
0,,10116,10116,"St Georges Tce After Milligan St","",-31.9533766666667,115.852634444444
0,,10117,10117,"St Georges Tce Cloisters Blue Cat","",-31.9536711111111,115.853567222222
0,114,10118,10118,"St Georges Tce Stand A (before William St)","",-31.95431,115.855575
0,114,10119,10119,"St Georges Tce Stand B (before William St)","St Georges Tce / William St",-31.9543766666667,115.855779444444
0,115,10120,10120,"St Georges Tce William Street Blue Cat","",-31.9544638888889,115.856045
0,115,10121,10121,"St Georges Tce Stand C (before William St)","St Georges Tce / William St",-31.9544944444444,115.856133333333
0,,10122,10122,"St Georges Tce Stand D (before William St)","St Georges Tce / William St",-31.9545594444444,115.856338888889
0,,10123,10123,"St Georges Tce Stand A (after William St)","",-31.9549583333333,115.857481111111
0,113,10124,10124,"St Georges Tce Stand B C (after William St)","",-31.9550911111111,115.857983888889
0,113,10125,10125,"St Georges Tce London Court Blue Cat","St Georges Tce / London Ct",-31.9551544444444,115.858181111111
0,113,10126,10126,"St Georges Tce Stand D (after William St)","",-31.9551922222222,115.858290555556
0,,10127,10127,"St Georges Tce Stand E (after Barrack St)","",-31.9558966666667,115.860485
0,104,10128,10128,"St Georges Tce Stand F (before Pier St)","",-31.9560311111111,115.860884444444
0,104,10129,10129,"St Georges Tce Stand A (before Pier St)","",-31.9561194444444,115.861167777778
0,104,10130,10130,"St Georges Tce Stand B (before Pier St)","",-31.9562444444444,115.861508333333
0,106,10131,10131,"St Georges Tce Stand C (before Irwin St)","St Georges Tce / Irwin St",-31.9565061111111,115.862346111111
0,106,10132,10132,"St Georges Tce Stand D (before Irwin St)","St Georges Tce / Irwin St",-31.956555,115.862496666667
0,108,10133,10133,"St Georges Tce Stand B E F (before Victoria Av)","St Georges Tce / Victoria Av",-31.9570738888889,115.864100555556
0,108,10134,10134,"St Georges Tce Stand A C D (before Victoria Av)","St Georges Tce / Victoria Av",-31.957165,115.864378888889
0,,10135,10135,"Adelaide Tce Before Hill St","Adelaide Tce / Hill St",-31.9583927777778,115.867760555556
0,,10136,10136,"Adelaide Tce Before Bennett St","",-31.959485,115.870908888889
0,,10137,10137,"Adelaide Tce Before Plain St","",-31.9604016666667,115.87392
0,117,10138,10138,"Adelaide Tce Westend Causeway","",-31.9618194444444,115.878171111111
0,117,10139,10139,"Adelaide Tce Westend Causeway ","Adelaide Tce / Westend Cway",-31.9618772222222,115.878279444444
0,13,10140,10140,"Victoria Park Transfer Stn Stand D","Victoria Park Transfer Stn",-31.9681927777778,115.889027777778
0,13,10141,10141,"Victoria Park Transfer Stn Stand C","Victoria Park Transfer Stn",-31.9683205555556,115.88929
0,13,10142,10142,"Victoria Park Transfer Stn Stand B","Victoria Park Transfer Stn",-31.968435,115.889505555556
0,13,10143,10143,"Victoria Park Transfer Stn Stand A","Victoria Park Transfer Stn",-31.9685455555556,115.889713888889
0,,10144,10144,"Shepperton Rd After Teddington Rd","",-31.9701605555556,115.894495555556
0,,10145,10145,"Shepperton Rd After Harper St","Ursula Frayne Catholic Coll Sen",-31.972485,115.897817222222
0,,10146,10146,"Shepperton Rd After Axon Av","",-31.9759827777778,115.901177777778
0,,10147,10147,"Shepperton Rd Before Miller St","",-31.9783122222222,115.903482777778
0,,10148,10148,"Shepperton Rd After Cardiff St","",-31.9818155555556,115.90591
0,,10149,10149,"Shepperton Rd Before Dane St","",-31.9853855555556,115.908251666667
0,,10150,10150,"Shepperton Rd Before Somerset St","Shepperton Rd / Somerset St",-31.9883572222222,115.910231666667
0,,10151,10151,"Shepperton Rd After Oats St","",-31.9926588888889,115.913057777778
0,,10152,10152,"Albany Hwy After Boundary Rd","",-31.99637,115.914691111111
0,,10153,10153,"Albany Hwy Before Walpole St","",-31.9984788888889,115.916202777778
0,,10154,10154,"Albany Hwy After Tate St","",-32.0003861111111,115.917843888889
0,,10155,10155,"Albany Hwy Before Queen St","",-32.0031877777778,115.920258333333
0,,10156,10156,"Albany Hwy After Alexandra Pl","",-32.0060472222222,115.922713333333
0,,10157,10157,"Albany Hwy Before Mills St","",-32.0086005555556,115.924628333333
0,,10158,10158,"Albany Hwy Before Hamilton St","",-32.010495,115.925978333333
0,,10159,10159,"Albany Hwy Before Mallard Wy","",-32.0128416666667,115.927652222222
0,,10160,10160,"Albany Hwy Before George Wy","",-32.0150561111111,115.929096111111
0,,10161,10161,"Albany Hwy Before Fletcher St","",-32.0169616666667,115.933207222222
0,,10162,10162,"Albany Hwy After Cecil Av","Carousel Shop Ctr / Albany Hwy",-32.0194494444444,115.936222777778
0,,10163,10163,"Albany Hwy Before Liege St","",-32.0219033333333,115.93838
0,,10164,10164,"Albany Hwy Before Station St","",-32.0239927777778,115.940636666667
0,,10165,10165,"Albany Hwy After Station St","",-32.025755,115.942857222222
0,,10166,10166,"Albany Hwy After Nicholson Rd","",-32.026935,115.946651666667
0,,10167,10167,"Albany Hwy Before Clapham St","",-32.0277366666667,115.951618333333
0,,10168,10168,"Albany Hwy After Clapham St","",-32.027925,115.95303
0,,10169,10169,"Albany Hwy Before Peckham St","",-32.0285511111111,115.957571111111
0,,10170,10170,"Albany Hwy Before Apperley St","",-32.0349294444444,115.967555555556
0,,10171,10171,"Albany Hwy After Wanaping Rd","",-32.038095,115.969588333333
0,,10172,10172,"Albany Hwy Before Liddelow St","",-32.0411566666667,115.971656111111
0,,10173,10173,"Albany Hwy Before Ozich Ct","",-32.0443405555556,115.973819444444
0,,10174,10174,"Albany Hwy After Austin Av","",-32.0471305555556,115.975800555556
0,,10175,10175,"Albany Hwy After Herbert St","",-32.0490677777778,115.97905
0,,10176,10176,"Albany Hwy Before Kelvin Rd","Albany Hwy / Olga Rd",-32.0507533333333,115.983393888889
0,,10177,10177,"Albany Hwy Before Dalziell St","",-32.0532011111111,115.986781111111
0,,10178,10178,"Albany Hwy Before Burwash Pl","",-32.0553994444444,115.989288333333
0,,10179,10179,"Albany Hwy After The Crescent","",-32.0571261111111,115.991683888889
0,,10180,10180,"Albany Hwy Before Helm St","",-32.0583561111111,115.993412777778
0,,10181,10181,"Albany Hwy After Pitchford Av","",-32.0610355555556,115.996802777778
0,,10182,10182,"Albany Hwy Before Gosnells Rd","",-32.0631661111111,115.998998888889
0,,10183,10183,"Albany Hwy After Fremantle Rd","",-32.0697844444444,116.000071111111
0,,10184,10184,"Albany Hwy Before  Dorothy  St","Albany Hwy / Dorothy St",-32.0715616666667,116.001903888889
0,,10185,10185,"Albany Hwy Before Gerald St","",-32.0735677777778,116.004368333333
0,,10186,10186,"Albany Hwy After Clara St","",-32.0762383333333,116.006963888889
0,,10187,10187,"Albany Hwy After Verna St","",-32.0786227777778,116.008925
0,,10188,10188,"Albany Hwy Before Vera St","",-32.0804338888889,116.01027
0,,10189,10189,"Albany Hwy After Manning Av","",-32.0855916666667,116.011715
0,,10190,10190,"Albany Hwy Before Tonkin Hwy","",-32.0872088888889,116.012063888889
0,,10192,10192,"Albany Hwy After Tonkin Hwy","",-32.0937611111111,116.013429444444
0,,10193,10193,"Albany Hwy Before Lake Rd","",-32.0959894444444,116.013322777778
0,,10194,10194,"Albany Hwy After Lake Rd","",-32.0985711111111,116.012874444444
0,,10195,10195,"Albany Hwy Before Centre Rd","",-32.1027794444444,116.012271666667
0,,10196,10196,"Albany Hwy After Centre Rd","",-32.1048888888889,116.012453333333
0,,10197,10197,"Albany Hwy After Turner Pl","",-32.1087855555556,116.012931111111
0,,10198,10198,"Albany Hwy - Kelmscott Stargate Shopping Ctr","",-32.1127177777778,116.013947222222
0,,10199,10199,"Albany Hwy After Denny Av","Albany Hwy / Denny Av",-32.1162761111111,116.015907222222
0,,10200,10200,"Albany Hwy Before Church St","",-32.1188855555556,116.017151666667
0,,10201,10201,"Albany Hwy After Rundle St","",-32.1236277777778,116.018027222222
0,,10202,10202,"Albany Hwy Before Lefroy Rd","",-32.1272277777778,116.01847
0,,10203,10203,"Albany Hwy After Ecko Rd","",-32.1307872222222,116.018262777778
0,,10204,10204,"Albany Hwy Armadale Kelmscott Hospital","Armadale Kelmscott Hospital",-32.1337194444444,116.017981666667
0,,10205,10205,"Albany Hwy Before Carawatha Av","",-32.1359372222222,116.017875
0,,10206,10206,"Albany Hwy Before Caroline St","",-32.1376488888889,116.017727777778
0,,10207,10207,"Albany Hwy After Caroline St","",-32.1394066666667,116.01758
0,,10208,10208,"Albany Hwy Before Clarence Rd","",-32.1416861111111,116.017432777778
0,,10209,10209,"Albany Hwy Before Brian St","",-32.1446366666667,116.018402222222
0,,10210,10210,"Albany Hwy After Brian St","",-32.1459622222222,116.019205555556
0,,10211,10211,"Albany Hwy Before Derry Av","",-32.1481394444444,116.020651666667
0,,10212,10212,"William St Before Forrest St","",-31.9321555555556,115.866510555556
0,,10213,10213,"William St Before Grosvenor Rd","",-31.9344966666667,115.866499444444
0,,10214,10214,"William St Before Chatsworth Rd","",-31.9375,115.865917777778
0,,10215,10215,"William St After Lincoln St","",-31.9397544444444,115.86453
0,,10216,10216,"William St Before Brisbane St","",-31.9422883333333,115.863482777778
0,,10217,10217,"William St After Monger St","",-31.9448238888889,115.862078333333
0,,10218,10218,"William St Before Aberdeen St","",-31.9466394444444,115.860856666667
0,,10219,10219,"William St After Francis St","",-31.948465,115.859755
0,,10221,10221,"William St Horseshoe Bridge Blue Cat","Horseshoe Bridge",-31.9510327777778,115.859268888889
0,,10223,10223,"William St Stand W1","William St / Hay St Mall West",-31.9529688888889,115.857279444444
0,,10224,10224,"William St Murray St Mall West Blue Cat","William St / Hay St Mall West",-31.9526644444444,115.85741
0,,10225,10225,"William St Stand W2","William St / Hay St Mall West",-31.9532755555556,115.857153888889
0,,10226,10226,"William St The Esplanade Blue Cat","William St / Esplanade",-31.9563444444444,115.855769444444
0,,10227,10227,"Canning Hwy Before Gloucester St","",-31.9714355555556,115.885183888889
0,,10228,10228,"Canning Hwy Before Gwenyfred Rd","Canning Hwy / Berwick St",-31.9748338888889,115.882275
0,,10229,10229,"Canning Hwy After Way Rd","",-31.9770105555556,115.880455555556
0,,10230,10230,"Canning Hwy Before Brandon St","",-31.9789805555556,115.878867222222
0,,10231,10231,"Canning Hwy Before Collins St","",-31.9815766666667,115.876723333333
0,,10232,10232,"Canning Hwy After Douglas Av","",-31.9841938888889,115.87457
0,,10233,10233,"Canning Hwy Before Renwick St","",-31.9860722222222,115.873016666667
0,,10234,10234,"Canning Hwy Before South Tce","",-31.9875638888889,115.871803333333
0,,10235,10235,"Canning Hwy After Birdwood Av","",-31.9901688888889,115.869690555556
0,,10236,10236,"Canning Hwy Before Bessell Av","",-31.9925311111111,115.867760555556
0,,10237,10237,"Canning Hwy Before Preston St","",-31.9944766666667,115.866172222222
0,,10238,10238,"Canning Hwy Before Thelma St","Canning Hwy / Thelma St",-31.995695,115.865190555556
0,,10239,10239,"Canning Hwy After Barker Av","Canning Hwy / Alston Av",-31.9981661111111,115.863205
0,,10240,10240,"Canning Hwy After Coode St","",-32.0000961111111,115.862245555556
0,,10241,10241,"Canning Hwy Before Cale St","",-32.0027894444444,115.861002222222
0,,10242,10242,"Canning Hwy Before Henley St","Canning Hwy / Henley St",-32.0049522222222,115.860037222222
0,,10243,10243,"Canning Hwy Before Robert St","",-32.0067794444444,115.858890555556
0,,10245,10245,"Canning Hwy After Ogilvie Rd","Canning Hwy / Ogilvie Rd",-32.0132027777778,115.848411666667
0,,10246,10246,"Canning Hwy Before Reynolds Rd","",-32.0150866666667,115.844384444444
0,,10247,10247,"Canning Hwy After Reynolds Rd","",-32.0163072222222,115.841851666667
0,,10248,10248,"Canning Hwy After Ardross St","",-32.0176805555556,115.83899
0,,10249,10249,"Canning Hwy After Tain St","",-32.0186855555556,115.837112777778
0,,10250,10250,"Canning Hwy Before Riseley St","",-32.0199488888889,115.834752777778
0,,10251,10251,"Canning Hwy Before Willcock St","",-32.02161,115.832314444444
0,,10252,10252,"Canning Hwy After Collier St","",-32.0236455555556,115.830213888889
0,,10253,10253,"Canning Hwy After Cunningham St","",-32.02551,115.828322777778
0,,10254,10254,"Canning Hwy Before Cantray Av","",-32.0268605555556,115.826944444444
0,,10255,10255,"Canning Hwy After Doney St","",-32.0294372222222,115.822646111111
0,,10256,10256,"Canning Hwy Before Chesson St","",-32.0299011111111,115.820537222222
0,,10257,10257,"Canning Hwy Before Coverley St","",-32.0303833333333,115.818338888889
0,,10258,10258,"Canning Hwy After North Lake Rd","",-32.0312261111111,115.814517777778
0,,10259,10259,"Canning Hwy Before Latham St","",-32.0317005555556,115.812355
0,,10260,10260,"Canning Hwy Before Hislop Rd","Canning Hwy / Rome Rd",-32.0321916666667,115.809608888889
0,,10261,10261,"Canning Hwy After Rome Rd","",-32.03234,115.805932222222
0,,10262,10262,"Canning Hwy Before Preston Point Rd","",-32.0325122222222,115.801610555556
0,,10263,10263,"Canning Hwy After Preston Point Rd","",-32.032635,115.799881666667
0,,10264,10264,"Canning Hwy After Prinsep Rd","",-32.0336688888889,115.79622
0,,10265,10265,"Canning Hwy After Moreing Rd","",-32.0341011111111,115.794426666667
0,,10266,10266,"Canning Hwy After Hope Rd","Canning Hwy / Waddel Rd",-32.03492,115.790768888889
0,,10267,10267,"Canning Hwy Before Harris St","",-32.0355866666667,115.787777777778
0,,10268,10268,"Canning Hwy After Foss St","",-32.0361416666667,115.785437222222
0,,10269,10269,"Canning Hwy After Palin St","",-32.0367333333333,115.78289
0,,10270,10270,"Canning Hwy After Adrian St","",-32.0371794444444,115.781181111111
0,,10271,10271,"Canning Hwy Before Antony St","",-32.0378138888889,115.77862
0,,10272,10272,"Canning Hwy After Antony St","",-32.0381838888889,115.77697
0,,10273,10273,"Canning Hwy Before Irwin St","",-32.0389188888889,115.773933333333
0,,10274,10274,"Canning Hwy Before Dalgety St","",-32.0398055555556,115.771261666667
0,,10275,10275,"Canning Hwy After Allen St","",-32.0407494444444,115.769331111111
0,,10276,10276,"Canning Hwy After Moss St","",-32.0410738888889,115.766875555556
0,,10277,10277,"Canning Hwy Before Council Pl","",-32.0410727777778,115.763511111111
0,,10278,10278,"Canning Hwy After Stirling Hwy","",-32.0414577777778,115.760895555556
0,,10279,10279,"Canning Hwy Before Tuckfield St","",-32.0423838888889,115.757624444444
0,,10280,10280,"Queen Victoria St - Fremantle Traffic Bridge","",-32.0432388888889,115.754433888889
0,,10281,10281,"Queen Victoria St Before James St","",-32.0459722222222,115.752490555556
0,,10282,10282,"Queen Victoria St After Parry St","",-32.0479816666667,115.750925555556
0,,10286,10286,"Queen Victoria St Before Burt St","",-32.0454216666667,115.752670555556
0,,10287,10287,"Queen Victoria St  - Fremantle Traffic Bridge","",-32.0432777777778,115.754096666667
0,,10288,10288,"Canning Hwy Before East St","",-32.0422372222222,115.757715
0,,10289,10289,"Canning Hwy Before Stirling Hwy","",-32.0413072222222,115.760767777778
0,,10290,10290,"Canning Hwy Before Preston Point Rd","",-32.0409377777778,115.763190555556
0,,10291,10291,"Canning Hwy After May St","",-32.0408983333333,115.76555
0,,10292,10292,"Canning Hwy After Alexandra Rd","",-32.0408577777778,115.767544444444
0,,10293,10293,"Canning Hwy After Windsor Rd","",-32.0396338888889,115.771195555556
0,,10294,10294,"Canning Hwy After Stratford St","",-32.0386494444444,115.774346666667
0,,10295,10295,"Canning Hwy Before Westbury Cr","",-32.0380516666667,115.776922777778
0,,10296,10296,"Canning Hwy Before Yeovil St","",-32.0372738888889,115.780159444444
0,,10297,10297,"Canning Hwy Before Bristol Av","",-32.0368211111111,115.782048333333
0,,10298,10298,"Canning Hwy Before Point Walter Rd","",-32.0363933333333,115.783792777778
0,,10299,10299,"Canning Hwy Before Harris St","",-32.0357122222222,115.786720555556
0,,10300,10300,"Canning Hwy Before Murray Rd","",-32.0351105555556,115.789291111111
0,,10301,10301,"Canning Hwy Before Waddell Rd","",-32.0346011111111,115.791397777778
0,,10302,10302,"Canning Hwy Before Moreing Rd","",-32.0339272222222,115.794422777778
0,,10303,10303,"Canning Hwy Before Prinsep Rd","",-32.0335277777778,115.796217777778
0,,10304,10304,"Canning Hwy After Preston Point Rd","",-32.0323405555556,115.800510555556
0,,10306,10306,"Canning Hwy After Redcourt Rd","",-32.0321605555556,115.804166111111
0,,10307,10307,"Canning Hwy Before Ince Rd","",-32.032085,115.805559444444
0,,10308,10308,"Canning Hwy After Hislop Rd","Canning Hwy / Rome Rd",-32.0319472222222,115.809709444444
0,,10309,10309,"Canning Hwy Before Lentona Rd","",-32.0315127777778,115.812270555556
0,,10310,10310,"Canning Hwy Before North Lake Rd","",-32.0309477777778,115.81485
0,,10311,10311,"Canning Hwy Before Coverley St","",-32.0303744444444,115.817477222222
0,,10312,10312,"Canning Hwy Before Norma Rd","",-32.0298594444444,115.819822222222
0,,10313,10313,"Canning Hwy Before Francis Rd","",-32.0292872222222,115.822403333333
0,,10314,10314,"Canning Hwy Before Cantray Av","",-32.0270877777778,115.826097777778
0,,10315,10315,"Canning Hwy Before Cunningham St","",-32.0254127777778,115.828046111111
0,,10316,10316,"Canning Hwy Before Collier St","",-32.02329,115.830272777778
0,,10317,10317,"Canning Hwy Before Conon Rd","",-32.0212794444444,115.832341666667
0,,10318,10318,"Canning Hwy After Riseley St","",-32.01991,115.834391111111
0,,10319,10319,"Canning Hwy Before Tain St","",-32.0186738888889,115.836673888889
0,,10320,10320,"Canning Hwy After Alness St","",-32.0176533333333,115.838530555556
0,,10321,10321,"Canning Hwy Before Ullapool Rd","",-32.0151188888889,115.843774444444
0,,10322,10322,"Canning Hwy Before Sleat Rd","",-32.0139333333333,115.846477777778
0,,10323,10323,"Canning Hwy Before Kishorn Rd","Canning Hwy / Ogilvie Rd",-32.0126294444444,115.84897
